age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,3,211870,5,1,5,1,1,1,0,0,6,1,0
22,3,281432,10,1,3,4,1,1,0,0,30,1,0
27,3,161155,6,1,5,1,1,1,0,0,40,1,0
23,3,197904,9,1,5,5,1,2,0,0,35,1,0
33,3,111746,12,2,7,2,1,1,0,0,45,22,0
43,2,170721,10,2,7,2,1,1,0,0,20,1,0
28,1,70100,13,1,4,1,1,1,0,0,20,1,0
41,3,193626,9,4,7,5,1,2,0,0,40,1,0
52,3,271749,8,1,4,6,2,1,594,0,40,1,0
25,3,189775,10,4,1,4,2,2,0,0,20,1,0
63,3,401531,2,2,4,2,1,1,0,0,35,1,0
59,5,286967,9,2,8,2,1,1,0,0,45,1,0
45,5,164427,13,3,4,5,1,2,0,0,40,1,0
38,3,91039,13,2,6,2,1,1,15024,0,60,1,1
40,3,347934,9,1,5,1,1,2,0,0,35,1,0
46,4,371373,9,3,1,1,1,1,0,0,40,1,0
35,3,32220,12,1,2,1,1,2,0,0,60,1,0
34,3,187251,9,3,4,5,1,2,0,0,25,1,0
33,3,178107,13,1,7,4,1,1,0,0,20,1,0
41,3,343121,9,3,1,5,1,2,0,0,36,1,0
20,3,262749,10,1,10,4,1,1,0,0,40,1,0
23,3,403107,3,1,5,4,1,1,0,0,40,24,0
26,3,64293,10,1,4,1,1,2,0,0,35,1,0
72,3,303588,9,2,4,2,1,1,0,0,20,1,0
23,5,324960,9,1,9,1,1,1,0,0,40,14,0
62,5,114060,9,2,8,2,1,1,0,0,40,1,0
52,3,48925,10,2,1,2,1,1,0,0,40,1,0
58,3,180980,10,3,5,5,1,2,0,0,42,25,0
25,3,181054,13,1,6,1,1,2,0,0,40,1,0
24,3,388093,13,1,2,1,2,1,0,0,40,1,0
19,3,249609,10,1,12,4,1,1,0,0,8,1,0
43,3,112131,10,2,2,2,1,1,0,0,40,1,0
47,5,543162,9,5,1,5,2,2,0,0,40,1,0
39,3,91996,9,3,5,5,1,2,0,0,40,1,0
49,3,141944,11,4,3,5,1,1,0,1380,42,1,0
53,3,251804,3,7,4,5,2,2,0,0,30,1,0
32,3,37070,11,1,7,1,1,1,0,0,45,1,0
34,3,337587,10,2,4,2,1,1,0,0,50,1,1
28,3,189346,9,3,7,1,1,1,0,0,45,1,0
57,3,222216,11,7,4,5,1,2,0,0,38,1,0
25,3,267044,10,1,1,1,4,2,0,0,20,1,0
20,3,214635,10,1,4,4,1,1,0,0,24,1,0
21,3,204226,10,1,4,5,1,2,0,0,35,1,0
34,3,108116,13,2,4,2,1,1,0,0,50,1,1
38,6,99146,13,2,2,2,1,1,15024,0,80,1,1
50,3,196232,9,2,2,2,1,1,7688,0,50,1,1
24,5,248344,10,3,3,1,2,1,0,0,50,1,0
37,5,186035,10,2,11,2,1,1,0,0,45,1,1
44,3,177905,10,3,10,5,1,1,0,0,58,1,1
28,3,85812,10,2,6,3,1,2,0,0,40,1,0
42,3,221172,13,2,2,2,1,1,0,0,40,1,1
74,3,99183,10,3,1,1,1,2,0,0,9,1,0
38,2,190387,9,2,7,2,1,1,0,0,50,1,0
44,2,202692,14,2,4,2,1,1,0,0,40,1,0
44,3,109339,7,3,10,5,5,2,0,0,46,7,0
26,3,108658,9,1,10,1,1,1,0,0,40,1,0
36,3,197202,9,2,5,2,2,1,0,0,40,1,0
41,3,101739,12,2,2,3,1,2,0,0,50,1,1
67,3,231559,15,2,4,2,1,1,20051,0,48,1,1
39,5,207853,8,2,11,2,1,1,0,0,50,1,0
57,3,190942,2,7,14,1,2,2,0,0,30,1,0
29,3,102345,11,5,7,1,1,1,0,0,40,1,0
31,6,41493,13,1,9,1,1,2,0,0,45,1,0
34,3,190027,9,1,4,5,2,2,0,0,40,1,0
44,3,210525,10,2,8,2,1,1,0,0,40,1,0
29,3,133937,16,1,4,4,1,1,0,0,40,1,0
30,3,237903,10,1,3,5,1,2,0,0,40,1,0
27,3,163862,9,1,8,1,1,1,0,0,40,1,0
27,3,201872,10,2,6,2,1,1,0,0,50,1,0
32,3,84179,9,1,3,1,1,2,0,0,45,1,0
58,3,51662,6,2,5,3,1,2,0,0,8,1,0
35,5,233327,10,2,12,2,1,1,0,0,40,1,0
21,3,259510,9,1,3,4,1,1,0,0,36,1,0
28,3,184831,10,1,7,5,1,1,0,0,40,1,0
46,2,245724,10,3,2,1,1,1,0,0,50,1,0
36,2,27053,9,5,5,5,1,2,0,0,40,1,0
72,3,205343,7,7,1,5,1,2,0,0,40,1,0
35,3,229328,9,2,10,3,2,2,0,0,40,1,0
33,4,319560,11,3,7,5,2,2,0,0,40,1,1
69,3,136218,7,1,10,1,1,2,0,0,40,1,0
35,3,54576,9,2,10,2,1,1,0,0,40,1,0
31,3,323069,9,5,1,5,1,2,0,0,20,1,0
34,3,148291,9,2,11,3,1,2,0,0,32,1,0
30,3,152453,7,2,5,2,1,1,0,0,40,5,0
28,3,114053,13,1,8,1,1,1,0,0,55,1,0
54,3,212960,13,2,6,2,1,1,0,0,35,1,1
47,3,264052,10,2,4,2,1,1,0,0,50,1,1
24,3,82804,9,1,3,5,2,2,0,0,40,1,0
52,2,334273,13,2,4,2,1,1,0,0,60,1,1
20,3,27337,9,1,3,4,4,1,0,0,48,1,0
43,6,188436,14,2,2,2,1,1,5013,0,45,1,0
45,3,433665,4,5,5,5,1,2,0,0,40,5,0
29,2,110663,9,5,7,1,1,1,0,0,35,1,0
47,3,87490,14,3,2,5,1,1,0,0,42,1,0
24,3,354351,9,1,7,4,1,1,0,0,40,1,0
51,3,95469,9,2,4,2,1,1,0,0,40,1,0
17,3,242718,7,1,6,4,1,1,0,0,12,1,0
37,3,22463,11,2,7,2,1,1,0,1977,40,1,1
27,3,158156,16,1,4,1,1,2,0,0,70,1,0
29,3,350162,13,2,2,3,1,1,0,0,40,1,1
18,3,165532,8,1,4,4,1,1,0,0,25,1,0
36,2,28738,12,3,6,5,1,2,0,0,35,1,0
58,5,283635,13,1,4,1,1,2,0,0,40,1,0
26,2,86646,10,2,7,2,1,1,0,0,45,1,0
65,3,195733,10,2,4,2,1,1,0,0,30,1,1
57,3,69884,9,2,6,2,1,1,0,0,40,1,1
59,3,199713,9,2,7,2,1,1,0,0,40,1,0
27,3,181659,9,2,10,2,1,1,0,0,40,1,0
31,2,340939,13,1,11,1,1,1,0,0,40,1,0
21,3,197747,10,1,6,4,1,2,0,0,24,1,0
29,3,34292,10,1,1,1,1,1,0,0,60,1,0
18,3,156764,7,1,5,4,1,1,0,0,40,1,0
52,3,25826,6,2,7,2,1,1,0,1887,47,1,1
57,6,103948,13,3,4,1,1,1,0,0,80,1,0
42,3,137390,9,2,4,2,1,1,0,0,40,1,0
55,3,105138,9,2,4,3,3,2,0,0,40,1,0
60,3,39352,4,1,8,1,1,1,0,0,48,1,1
31,3,168387,13,2,4,2,1,1,7688,0,40,10,1
23,3,117789,13,1,1,4,1,2,0,0,40,1,0
27,3,267147,9,1,6,4,1,1,0,0,40,1,0
23,3,99399,10,1,4,5,4,2,0,0,25,1,0
42,2,214242,15,2,4,2,1,1,0,1902,50,1,1
25,3,200408,10,1,11,1,1,1,2174,0,40,1,0
49,3,136455,13,1,4,1,1,2,0,0,45,1,0
32,3,239824,13,1,11,1,1,1,0,0,40,1,0
19,3,217039,10,1,1,4,1,1,0,0,28,1,0
60,3,51290,4,3,5,1,1,2,0,0,40,1,0
42,5,175674,5,2,5,2,1,1,0,0,40,1,0
35,2,194404,12,1,9,1,1,1,0,0,40,1,0
48,3,45612,9,1,1,5,2,2,0,0,37,1,0
51,3,410114,14,2,7,2,1,1,0,0,40,1,1
29,3,182521,9,1,7,1,4,1,0,0,40,1,0
36,5,339772,9,5,2,1,2,1,0,0,40,1,0
17,3,169658,6,1,5,4,1,2,0,0,21,1,0
52,3,200853,14,3,4,1,1,2,6849,0,60,1,0
24,3,247564,9,1,7,1,1,1,0,0,40,1,0
24,3,249909,9,2,3,2,1,1,0,0,50,1,0
26,5,208122,13,1,4,4,1,1,1055,0,40,1,0
27,3,109881,13,1,5,4,1,2,0,0,20,1,0
39,3,207824,9,1,3,4,1,1,0,0,60,1,0
30,3,369027,9,2,8,2,2,1,0,0,45,1,0
50,2,114117,9,2,2,2,1,1,0,0,32,1,0
52,6,51048,13,2,6,2,1,1,0,0,55,1,0
46,3,102388,15,2,4,2,1,1,15024,0,45,1,1
23,3,190483,13,1,6,4,1,2,0,0,20,1,0
45,3,462440,7,7,5,1,2,2,0,0,20,1,0
65,3,109351,5,7,14,5,2,2,0,0,24,1,0
29,3,34383,11,2,8,2,1,1,0,0,55,1,0
47,3,241832,5,4,3,5,1,1,0,0,40,24,0
30,3,124187,9,1,9,4,2,1,0,0,60,1,0
34,3,153614,9,2,6,2,1,1,0,0,45,1,1
38,2,267556,9,2,6,2,1,1,0,0,64,1,0
33,3,205469,10,2,2,2,1,1,0,0,40,1,1
49,3,268090,13,2,6,2,1,1,0,0,26,1,1
47,2,165039,10,1,5,5,2,2,0,0,40,1,0
49,5,120451,6,5,5,5,2,2,0,0,40,1,0
43,3,154374,10,2,7,2,1,1,15024,0,60,1,1
30,3,103649,13,2,1,3,2,2,0,0,40,1,1
58,2,35723,9,2,7,2,1,1,0,0,60,1,0
19,3,262601,9,1,5,4,1,2,0,0,14,1,0
21,3,226181,13,1,3,1,1,1,0,0,40,1,0
33,3,175697,13,2,2,2,1,1,15024,0,60,1,1
47,6,248145,3,2,8,2,1,1,0,0,50,2,0
52,2,289436,16,2,4,2,1,1,0,0,60,1,1
26,3,75654,9,3,7,1,1,1,0,0,55,1,0
60,3,199378,9,2,7,2,1,1,0,0,40,1,0
21,3,160968,10,1,3,4,1,1,0,0,40,1,0
36,3,188563,10,2,6,2,1,1,5178,0,50,1,1
31,3,55849,10,2,7,2,1,1,0,0,45,1,0
50,6,195322,16,5,4,1,1,1,0,0,40,1,1
31,5,402089,9,3,1,5,1,2,0,0,40,1,0
71,3,78277,9,2,7,2,1,1,0,0,15,1,0
58,3,158611,9,2,4,2,1,1,0,0,50,1,0
30,1,169496,13,2,11,2,1,1,0,0,40,1,1
20,3,130959,10,1,5,4,1,1,0,0,20,1,0
24,3,556660,9,1,2,6,1,1,4101,0,50,1,0
35,3,292472,16,2,4,2,3,1,0,0,40,20,1
38,1,143774,10,5,2,1,1,2,0,0,45,1,0
27,3,288341,9,1,10,4,1,2,0,0,32,1,0
29,1,71592,10,1,1,5,3,2,0,0,40,13,0
70,3,167358,5,7,4,5,1,2,1111,0,15,1,0
34,3,106742,9,2,7,2,1,1,0,0,45,1,0
44,3,219288,4,2,7,2,1,1,0,0,35,1,0
43,3,174524,9,2,10,2,1,1,0,0,40,1,1
44,2,335183,8,2,3,2,2,1,0,0,40,1,1
35,3,261293,14,1,6,1,1,1,0,0,60,1,0
27,3,111900,10,1,4,1,1,1,0,0,40,1,0
43,5,194360,14,1,4,1,1,1,0,0,38,1,0
20,3,81145,10,1,6,1,1,2,0,0,25,1,0
42,3,341204,12,3,4,5,1,2,8614,0,40,1,1
27,1,249362,10,2,8,2,1,1,3411,0,40,1,0
42,3,247019,9,2,7,2,2,1,0,0,40,1,1
20,3,114746,7,4,4,4,3,2,0,1762,40,6,0
24,3,172146,5,1,10,1,1,1,0,1721,40,1,0
48,4,110457,10,3,2,1,1,1,0,0,40,1,0
17,3,80077,7,1,4,4,1,2,0,0,20,1,0
17,2,368700,7,1,9,4,1,1,0,0,10,1,0
33,3,182556,13,2,2,2,1,1,0,0,40,1,1
50,6,219420,9,2,6,2,1,1,0,0,50,1,1
22,3,240817,9,1,6,4,1,2,2597,0,40,1,0
17,3,102726,8,1,5,4,1,1,0,0,16,1,0
32,3,226267,10,2,1,2,1,1,0,0,40,5,0
31,3,125457,9,1,7,1,1,1,0,0,45,1,0
58,2,204021,9,7,2,1,1,1,0,0,50,1,0
29,5,92262,9,1,12,4,1,1,0,0,48,1,0
37,3,161141,11,2,7,2,1,1,0,0,40,22,1
34,2,190290,9,2,7,2,1,1,0,0,40,1,1
23,5,430828,10,5,2,5,2,1,0,0,40,1,0
18,1,59342,7,1,1,4,1,2,0,0,5,1,0
34,3,136721,9,3,2,1,1,2,0,0,40,1,0
66,3,149422,4,1,4,1,1,1,0,0,4,1,0
45,5,86644,13,2,4,3,1,2,0,0,55,1,0
41,3,195124,14,1,2,1,1,1,0,0,35,23,0
26,3,167350,9,1,5,6,1,1,0,0,30,1,0
54,5,113000,10,2,9,2,1,1,0,0,40,1,0
24,3,140027,10,1,10,4,2,2,0,0,45,1,0
42,3,262425,10,2,4,2,1,1,0,0,50,1,0
20,3,316702,10,1,4,4,1,1,0,0,20,1,0
23,1,335453,13,1,11,1,1,2,0,0,20,1,0
25,3,202480,12,1,4,6,1,1,0,0,45,1,0
35,3,203628,14,1,4,1,1,1,0,0,60,1,1
31,3,118710,14,2,11,2,1,1,0,1902,40,1,1
30,3,189620,13,1,4,4,1,2,0,0,40,14,0
19,3,475028,9,1,6,4,1,2,0,0,20,1,0
36,5,110866,13,1,4,1,1,1,0,0,50,1,0
31,3,243605,13,7,6,5,1,2,0,1380,40,2,0
21,3,163870,10,1,3,4,1,1,0,0,30,1,0
31,2,80145,10,2,7,2,1,1,0,0,40,1,0
46,3,295566,16,3,4,5,1,2,25236,0,65,1,1
44,3,63042,13,3,2,4,1,2,0,0,50,1,1
40,3,229148,8,2,5,2,2,1,0,0,40,3,0
45,3,242552,10,1,6,1,2,1,0,0,40,1,0
60,3,177665,9,2,7,2,1,1,0,0,35,1,0
18,3,208103,7,1,5,6,1,1,0,0,25,1,0
28,3,296450,13,2,4,2,1,1,0,0,40,1,0
36,3,70282,10,3,1,5,2,2,0,0,40,1,0
36,3,271767,13,5,4,1,1,1,0,0,40,1,0
40,3,144995,11,2,11,2,1,1,4386,0,40,1,0
36,5,382635,13,3,1,5,1,2,0,0,35,8,0
31,3,295697,9,5,5,5,2,2,0,0,40,1,0
33,3,194141,9,2,10,2,1,1,0,0,40,1,0
19,1,378418,9,1,11,4,1,2,0,0,40,1,0
22,3,214399,10,1,6,4,1,2,0,0,15,1,0
34,3,217460,13,2,2,2,1,1,0,0,45,1,1
33,3,182556,9,1,5,1,1,1,0,0,40,1,0
41,3,125831,9,2,7,2,1,1,0,2051,60,1,0
29,3,271328,13,1,4,1,1,1,4650,0,40,1,0
50,5,50459,9,2,2,2,1,1,0,0,42,1,1
42,3,162140,13,2,2,2,1,1,7298,0,45,1,1
43,3,177937,13,1,4,1,1,1,0,0,40,1,1
44,3,111502,9,2,6,3,1,2,0,0,40,1,0
20,3,299047,10,1,5,1,1,2,0,0,20,1,0
31,3,223212,9,2,5,2,1,1,0,0,40,5,0
65,2,118474,7,2,2,2,1,1,9386,0,59,1,1
23,3,352139,10,1,5,1,1,2,0,0,24,1,0
55,3,173093,10,3,1,1,3,2,0,0,40,1,0
26,3,181655,11,2,1,2,1,1,0,2377,45,1,0
25,3,332702,11,1,5,4,1,2,0,0,15,1,0
45,3,51164,10,2,4,3,2,2,0,0,40,1,0
35,3,234901,10,2,7,2,1,1,2407,0,40,1,0
36,3,131414,10,1,6,1,2,2,0,0,36,1,0
43,1,260960,13,2,4,2,1,1,0,0,50,1,0
56,3,156052,9,7,5,5,2,2,594,0,20,1,0
42,3,279914,13,2,11,2,1,1,0,0,40,1,1
19,3,192453,10,1,5,6,1,2,0,0,25,1,0
55,2,200939,9,2,8,2,1,1,0,0,72,1,0
42,3,151408,14,1,2,1,1,2,14084,0,50,1,1
26,3,112847,11,1,11,4,1,1,0,0,40,1,0
17,3,316929,8,1,3,4,1,1,0,0,20,1,0
42,5,126319,13,2,4,3,1,2,0,0,40,1,1
55,3,197422,9,2,8,2,1,1,7688,0,40,1,1
32,3,267736,10,1,1,4,2,2,0,0,40,1,0
29,3,267034,7,1,7,4,2,1,0,0,40,21,0
46,1,193047,13,2,4,2,1,1,0,0,37,1,0
29,1,356089,13,2,2,2,1,1,7688,0,40,1,1
22,3,223515,13,1,4,5,1,1,0,0,20,1,0
58,2,87510,6,2,7,2,1,1,0,0,40,1,0
23,3,145111,9,1,8,5,1,1,0,0,50,1,0
39,3,48093,9,1,3,1,1,1,0,0,40,1,0
27,3,31757,11,1,7,4,1,1,0,0,38,1,0
54,3,285854,9,2,8,2,1,1,0,0,40,1,1
33,5,120064,13,1,4,1,1,2,0,0,45,1,0
46,4,167381,9,2,1,3,1,2,0,0,40,1,1
37,3,103408,9,1,9,1,2,1,0,0,40,1,0
36,3,101460,9,1,5,1,1,2,0,0,18,1,0
59,5,420537,9,2,1,3,1,2,0,0,38,1,1
34,5,119411,9,3,12,5,1,1,0,0,40,22,0
53,6,128272,16,2,2,2,1,1,0,0,70,1,1
51,3,386773,13,1,6,1,1,1,0,0,55,1,1
32,3,283268,6,5,5,5,1,2,0,0,42,1,0
31,1,301526,10,4,5,6,1,1,0,0,40,1,0
22,3,151790,10,2,6,3,1,2,0,0,30,11,0
47,2,106252,13,3,6,1,1,2,0,0,50,1,0
32,3,188557,9,1,10,1,1,1,0,0,40,1,0
26,3,171114,10,1,9,1,1,2,0,0,38,1,0
37,3,327323,3,5,9,1,1,1,0,0,32,26,0
31,3,244147,9,3,7,5,1,1,0,0,55,1,0
37,3,280282,11,2,11,3,1,2,0,0,24,1,1
55,3,116442,9,1,6,1,1,1,0,0,38,1,0
23,5,282579,11,3,11,1,1,1,0,0,56,1,0
36,3,51838,10,3,1,5,1,2,0,0,40,1,0
34,3,73585,14,2,4,2,1,1,0,0,40,1,0
43,3,226902,13,2,6,2,1,1,0,0,50,1,1
54,3,279129,10,1,11,1,1,1,0,0,40,1,0
43,1,146908,10,2,7,2,1,1,0,0,40,1,0
28,3,196690,11,1,10,1,1,2,0,1669,42,1,0
40,3,130760,11,2,2,2,1,1,0,0,50,1,1
41,2,49572,10,2,2,2,1,1,0,0,60,1,0
40,3,237601,13,1,6,1,5,2,0,0,55,1,1
42,3,169628,10,3,1,1,2,2,0,0,38,1,0
61,2,36671,9,2,9,2,1,1,0,2352,50,1,0
18,3,231193,8,1,10,4,1,1,0,0,30,1,0
59,3,192130,9,2,4,2,1,1,0,0,16,1,0
21,3,149704,9,1,4,1,1,2,1055,0,40,1,0
48,3,102102,11,2,11,2,1,1,0,0,50,1,1
41,6,32185,13,2,11,2,1,1,0,0,40,1,0
18,3,196061,10,1,4,4,1,1,0,0,33,1,0
23,3,211046,9,1,6,1,1,2,2463,0,40,1,0
60,3,31577,9,2,8,2,1,1,0,0,60,1,1
22,3,162343,10,1,5,6,2,1,0,0,20,1,0
61,3,128831,9,2,10,2,1,1,0,0,40,1,0
25,3,316688,9,1,10,1,2,1,0,0,40,1,0
46,3,90758,14,1,11,1,1,1,0,0,35,1,1
43,3,274363,13,2,2,2,1,1,0,1902,40,9,1
43,3,154538,12,3,7,1,1,1,0,0,40,1,0
24,3,106085,9,1,5,4,2,1,0,1721,30,1,0
68,2,315859,7,1,9,5,1,1,0,0,20,1,0
31,3,51471,9,3,1,5,1,2,0,0,38,1,0
17,3,193830,7,1,6,4,1,2,0,0,20,1,0
32,3,231043,9,2,7,2,1,1,5178,0,48,1,1
50,3,23780,14,4,4,6,1,1,0,0,40,1,0
33,3,169879,13,2,4,2,1,1,3103,0,47,1,1
64,3,270333,13,2,4,2,1,1,0,0,40,1,1
20,3,138768,9,1,8,4,1,1,0,0,30,1,0
30,3,191571,9,5,5,4,1,2,0,0,36,1,0
22,3,219941,10,1,4,4,2,1,0,0,40,1,0
43,3,94113,10,3,2,1,1,1,0,0,45,1,0
22,3,137510,10,1,1,4,1,1,0,0,40,1,0
17,3,32607,6,1,9,4,1,1,0,0,20,1,0
47,2,93208,9,2,5,3,1,2,0,0,75,14,0
41,3,254440,11,1,4,1,1,2,0,0,60,1,0
56,3,186556,10,2,7,2,1,1,0,0,50,1,1
64,3,169871,9,2,8,2,1,1,0,0,45,1,0
47,3,191277,9,2,8,2,1,1,0,0,50,1,1
48,3,167159,11,1,1,5,1,1,0,0,40,1,0
31,3,171871,14,1,4,1,1,2,0,0,46,1,0
29,3,154411,11,1,11,4,1,1,0,0,40,1,0
30,3,129227,9,7,1,1,1,2,0,0,40,1,0
32,3,110331,9,2,2,2,1,1,0,1672,60,1,0
57,3,34269,9,7,8,5,1,1,0,653,42,1,1
62,3,174355,9,7,5,1,1,2,0,0,40,1,0
39,3,680390,9,5,10,5,1,2,0,0,24,1,0
43,3,233130,10,1,1,1,1,1,0,0,25,1,0
24,6,165474,13,1,6,4,1,1,0,0,40,1,0
42,3,257780,7,2,4,2,1,1,0,0,15,1,0
53,3,194259,10,2,1,3,1,2,4386,0,40,1,1
26,3,280093,10,1,3,4,1,1,0,0,40,1,0
73,2,177387,9,2,2,2,1,1,0,0,40,1,0
72,3,28929,7,7,4,1,1,2,0,0,24,1,0
55,3,105304,9,2,10,2,1,1,0,0,40,1,0
25,3,499233,9,3,1,1,1,1,0,0,40,1,0
41,3,180572,13,3,4,1,1,2,0,0,50,1,1
24,3,321435,13,1,2,1,1,1,0,0,50,1,0
63,3,86108,9,7,9,1,1,1,0,0,6,1,0
17,3,198124,7,1,6,4,1,1,0,0,20,1,0
35,3,135162,10,2,7,2,1,1,0,0,50,1,0
51,3,146813,10,2,4,2,1,1,0,0,40,1,1
62,5,291175,13,7,4,1,1,2,0,0,48,1,0
55,3,387569,9,2,7,2,1,1,4386,0,40,1,1
43,3,102895,10,3,4,1,1,1,0,0,40,1,0
40,5,33274,9,3,5,1,1,2,0,0,50,1,0
37,3,86551,13,2,2,2,1,1,0,0,45,1,1
39,3,138192,13,2,7,2,1,1,0,0,40,1,0
31,3,118966,9,1,7,4,1,1,0,0,18,1,0
61,3,99784,14,7,4,1,1,2,0,0,40,1,1
26,3,90980,11,3,1,1,1,2,0,0,55,1,0
46,2,177407,9,2,6,2,1,1,0,0,50,1,0
26,3,96467,13,1,4,1,1,2,0,0,40,1,0
48,1,327886,16,3,4,4,1,1,0,0,50,1,1
34,3,111567,9,1,8,4,1,1,0,0,40,1,0
34,5,166545,9,1,1,4,1,2,0,0,40,1,0
59,3,142182,9,2,5,2,1,1,0,0,40,1,1
34,3,188798,13,1,4,4,1,2,0,0,40,1,0
49,3,38563,13,1,2,1,1,2,0,0,56,1,1
18,3,216284,7,1,1,4,1,2,0,0,20,1,0
43,3,191547,9,2,9,2,1,1,0,0,40,5,0
48,3,285335,7,2,2,2,1,1,0,0,50,1,0
28,6,142712,10,2,2,2,1,1,0,0,70,1,0
33,3,80945,9,2,10,2,1,1,0,0,40,1,0
24,3,309055,10,1,6,1,1,2,0,0,15,1,0
21,3,62339,6,1,3,1,1,1,0,0,40,1,0
17,3,368700,7,1,6,4,1,1,0,0,28,1,0
39,3,176186,10,2,9,2,1,1,0,0,50,1,1
29,2,266855,13,5,4,4,1,1,0,0,40,1,0
44,3,48087,13,2,2,2,1,1,0,0,40,1,1
24,3,121313,10,1,8,4,1,1,0,0,50,1,0
71,2,143437,14,2,6,2,1,1,10605,0,40,1,1
51,2,160724,13,2,6,2,3,1,0,2415,40,27,1
55,3,282753,3,3,5,5,2,1,0,0,25,1,0
41,3,194636,13,2,2,2,1,1,0,0,60,1,1
23,3,153044,9,1,3,5,2,2,0,0,7,1,0
38,3,411797,11,3,1,5,1,2,0,0,40,1,0
39,3,117683,9,2,8,2,1,1,0,0,40,1,1
19,3,376540,9,1,1,1,1,2,0,0,30,1,0
49,3,72393,5,3,10,1,1,2,0,0,40,1,0
32,3,270335,13,2,1,6,1,1,0,0,40,13,1
27,3,96226,9,2,7,2,1,1,0,0,70,1,0
38,3,95336,13,2,6,2,1,1,0,0,50,1,1
33,3,258498,10,2,7,3,1,2,0,0,60,1,0
63,3,149698,10,2,4,2,1,1,0,0,15,1,0
23,3,205865,13,1,2,4,1,1,0,0,28,1,0
33,6,155781,10,2,7,2,1,1,0,0,60,1,0
54,2,406468,9,2,6,2,2,1,0,0,40,1,0
29,3,177119,11,3,11,1,1,2,2174,0,45,1,0
48,3,144397,10,3,4,5,2,2,0,0,30,1,0
35,2,372525,13,1,2,1,1,1,0,0,40,1,0
28,3,164170,11,2,1,3,3,2,0,0,40,4,0
37,3,183800,13,2,4,2,1,1,7688,0,50,1,1
42,2,177307,15,2,9,2,1,1,0,0,65,1,1
40,3,170108,14,2,4,2,1,1,0,0,40,1,0
47,3,341995,10,3,6,4,1,1,0,0,55,1,0
22,3,226508,13,1,2,4,1,2,0,0,50,1,0
30,3,87418,13,2,2,2,1,1,0,0,45,1,1
28,3,109165,9,2,11,2,1,1,0,0,40,1,0
63,5,28856,4,2,5,2,1,1,0,0,55,1,0
51,2,175897,5,2,7,2,1,1,0,0,20,1,0
22,3,99697,9,1,3,4,1,2,0,0,40,1,0
27,3,90270,12,2,4,4,4,1,0,0,40,1,0
35,3,152375,9,1,6,1,1,1,0,0,45,1,0
46,3,171550,9,3,10,1,1,2,0,0,38,1,0
37,3,211154,10,3,10,1,1,1,0,0,52,1,0
24,3,202570,13,1,4,4,2,1,0,0,15,1,0
37,2,168496,9,3,3,4,1,1,0,0,10,1,0
53,3,68898,10,2,11,2,1,1,0,0,40,1,0
27,3,93235,9,1,6,1,1,1,0,0,30,1,0
38,3,278924,10,3,7,1,1,1,0,0,44,1,0
53,2,311020,6,2,9,2,1,1,0,0,60,1,0
34,3,175878,10,1,7,1,1,1,0,0,40,1,0
23,3,543028,9,1,6,4,2,1,0,0,40,1,0
39,3,202027,13,2,2,2,1,1,15024,0,45,1,1
43,3,158926,14,2,4,3,3,2,0,0,50,6,0
67,6,76860,9,2,2,2,3,1,0,0,40,1,1
81,2,136063,9,2,2,2,1,1,0,0,30,1,0
21,3,186648,10,1,5,4,1,1,0,0,20,1,0
23,3,257509,10,1,6,1,1,1,0,0,25,1,0
25,3,98155,10,1,8,5,1,1,0,0,40,1,0
42,3,274198,3,2,10,3,1,2,0,0,38,5,0
38,3,97083,10,2,1,3,2,2,0,0,40,1,0
64,3,29825,9,2,4,2,1,1,0,0,5,1,0
32,3,262153,9,2,10,2,1,1,0,0,40,1,0
37,3,214738,9,2,10,2,1,1,0,0,40,1,0
51,3,138022,14,2,2,2,1,1,0,0,60,1,1
22,3,91842,10,1,6,1,1,2,0,0,42,1,0
33,3,373662,2,4,14,1,1,2,0,0,40,26,0
42,3,162003,9,3,10,1,1,1,0,0,55,1,0
19,3,52114,10,1,4,4,1,2,0,0,10,1,0
51,5,241843,1,2,5,2,1,1,0,0,40,1,0
23,3,375871,9,2,1,3,1,2,0,0,40,5,0
37,3,186934,7,2,10,2,1,1,3103,0,44,1,1
37,3,176900,9,2,7,2,1,1,0,0,99,1,1
47,3,21906,14,1,4,1,1,2,0,0,25,1,0
41,3,132222,15,2,4,2,1,1,0,2415,40,1,1
33,3,143653,9,2,7,2,1,1,0,0,30,1,0
31,3,111567,13,1,6,1,1,1,0,0,40,1,1
31,3,78602,12,3,5,5,4,2,0,0,40,1,0
35,3,465507,9,2,10,2,2,1,0,0,40,1,0
38,6,196373,9,2,2,2,1,1,0,0,40,1,1
18,3,293227,9,1,5,1,1,2,0,0,45,1,0
20,3,241752,9,2,10,2,1,1,0,0,40,1,0
54,5,166398,10,3,2,5,2,2,0,0,35,1,0
40,3,184682,10,3,1,5,1,2,0,0,40,1,0
36,6,108293,13,2,2,3,1,2,0,1977,45,1,1
43,3,250802,10,3,7,5,1,1,0,0,35,1,0
44,2,325159,10,3,9,5,1,1,0,0,40,1,0
44,1,174675,9,2,4,3,1,2,0,0,40,1,1
43,3,227065,14,2,2,2,1,1,0,0,43,1,1
51,3,269080,4,7,5,5,2,2,0,0,40,1,0
18,3,177722,9,1,5,4,1,2,0,0,20,1,0
